,Composite Sample Number,Composite Sample Name,Sub-sample Number,Sub-sample Name,Brand,Sample Weight,Purchase Date,Place of Purchase,Display Until Date,Best Before Date,Batch Number,Packaging,Sample Condition As Purchased,Post Purchase Storage
863,41.0,"Yam, fresh, boiled  ",41.1,Tesco yam  ,Tesco  ,1470.5,30.10.15  ,"Tesco Superstore, Lewisham, London  ",Best before Date:  ,,8855  ,Loose  ,Ambient  ,21ºC controlled temperature room  
865,41.0,"Yam, fresh, boiled  ",41.2,Tesco yam  ,Tesco  ,1719.9,19.11.15  ,"Tesco, South Tottenham, London  ",Best before Date:  ,,8855  ,Loose  ,Ambient  ,21ºC controlled temperature room  
867,41.0,"Yam, fresh, boiled  ",41.3,Tesco yam  ,Tesco  ,1595.0,19.11.15  ,"Tesco South Tottenham, London  ",Best before Date:  ,,8855  ,Loose  ,Ambient  ,21ºC controlled temperature room  
869,41.0,"Yam, fresh, boiled  ",41.4,Spiceland yam  ,Spiceland  ,1279.5,19.10.15  ,"Spiceland, Magdelen Street, Norwich  ",Best before Date:  ,,Packaging:  ,Loose  ,Ambient  ,21ºC controlled temperature room  
871,41.0,"Yam, fresh, boiled  ",41.5,Foodland yam  ,Foodland  ,1115.0,30.10.15  ,"Foodland, Brixton Market, London  ",Best before Date:  ,,Packaging:  ,Loose  ,Ambient  ,21ºC controlled temperature room  
873,41.0,"Yam, fresh, boiled  ",41.6,Aziz Cash & Carry yam  ,Aziz Cash & Carry  ,1679.0,30.10.15  ,"Aziz Cash &  Carry, Electric Avenue, Brixton  ",Best before Date:  ,,Packaging:  ,Loose  ,Ambient  ,21ºC controlled temperature room  
875,41.0,"Yam, fresh, boiled  ",41.7,Asian Bazaar yam  ,Asian Bazaar  ,1938.3,26.01.16  ,"Asian Bazaar, Magdalen Street, Norwich  ",Best before Date:  ,,Packaging:  ,Loose  ,Ambient  ,21ºC controlled temperature room  
877,41.0,"Yam, fresh, boiled  ",41.8,Spice Land yam  ,Spice Land  ,2284.0,26.01.16  ,"Spice Land, Dereham Road, Norwich  ",Best before Date:  ,,Packaging:  ,Loose  ,Ambient  ,21ºC controlled temperature room  
