,Composite Sample Number,Composite Sample Name,Sub-sample Number,Sub-sample Name,Brand,Sample Weight,Purchase Date,Place of Purchase,Display Until Date,Best Before Date,Batch Number,Packaging,Sample Condition As Purchased,Post Purchase Storage
1245,61.0,"Edamame, frozen, boiled  ",61.1,Tesco edamame beans  ,Tesco  ,462.9,30.11.15  ,"Tesco, Harford Bridges, Norwich  ",Best before Date:  ,,5329TFKL5 01:54  2161015  ,Plastic  ,Frozen  ,Frozen  
1247,61.0,"Edamame, frozen, boiled  ",61.2,Tesco edamame beans  ,Tesco  ,482.8,30.11.15  ,"Tesco, Harford Bridges, Norwich  ",Best before Date:  ,,5274TFKL5 02:08 2160515  ,Plastic  ,Frozen  ,Frozen  
1249,61.0,"Edamame, frozen, boiled  ",61.3,Tesco soya beans  ,Tesco  ,390.9,30.11.15  ,"Tesco, Harford Bridges, Norwich  ",Best before Date:  ,,5280TFK 19:30 L8 2160815  ,Plastic  ,Frozen  ,Frozen  
1251,61.0,"Edamame, frozen, boiled  ",61.4,Yutaka edamame soybeans with pods  ,Yutaka  ,418.2,30.11.15  ,"Waitrose, Eaton , Norwich  ",Best before Date:  ,,Packaging:  ,Plastic  ,Frozen  ,Frozen  
1253,61.0,"Edamame, frozen, boiled  ",61.5,Yutaka edamame shelled soybeans  ,Yutaka  ,497.7,30.11.15  ,"Waitrose, Eaton , Norwich  ",Best before  Date:  ,,Packaging:  ,Plastic  ,Frozen  ,Frozen  
1255,61.0,"Edamame, frozen, boiled  ",61.6,Birds Eye soya beans  ,Birds Eye  ,407.6,30.11.15  ,"Sainsbury’s, Longwater Retail Park, Norwich  ",Best before Date:  ,,L5282NH124 12:57 87708791  ,Plastic  ,Frozen  ,Frozen  
1257,61.0,"Edamame, frozen, boiled  ",61.7,Birds Eye soya beans  ,Birds Eye  ,401.3,30.11.15  ,"Sainsbury’s, Longwater Retail Park, Norwich  ",Best before Date:  ,,L5169QH124 14:41 87708791  ,Plastic  ,Frozen  ,Frozen  
