,Composite Sample Number,Composite Sample Name,Sub-sample Number,Sub-sample Name,Brand,Sample Weight,Purchase Date,Place of Purchase,Display Until Date,Best Before Date,Batch Number,Packaging,Sample Condition As Purchased,Post Purchase Storage
0,1.0,"Potatoes, old, raw , flesh only ",1.1,"Tesco , Eastern Counties , white potatoes ",Tesco ,136.4,03.10.2011 ,"Tesco, Harford Bridges, Norwich ",05-Oct,,,Plastic ,Ambient ,Ambient 
1,1.0,"Potatoes, old, raw, flesh only ",,"Tesco , Eastern Counties , Desiree potatoes ",Tesco ,2.5kg ,03.10.2011 ,"Tesco, Harford Bridges, Norwich ",06-Oct,,GV1 11:58 L2 ,Plastic ,Ambient ,Ambient 
2,1.0,"Potatoes, old, raw, flesh only ",,"Asda , Maris Piper p otatoes ",Asda ,2.5kg ,03.10.2011 ,"Asda, Norwich ",04-Oct,07-Oct,QVL43021C39176879  Site code: 790317 ,Plastic ,Ambient ,Ambient 
3,,"Potatoes, old, raw, flesh only ",1.4,"Asda , Desiree p otatoes ",Asda ,117.0,03.10.2011 ,"Asda, Norwich ",05-Oct,08-Oct,QVL 10906E39176268 site code: 790195 ,Plastic ,Ambient ,Ambient 
4,1.0,"Potatoes, old, raw, flesh only ",1.5,"Sainsbury’s , British King Edward potatoes ",Sainsbury’s ,127.9,03.10.2011 ,"Sainsbury’s, Longwater , Norwich ",05-Oct,07-Oct,A0283 B Line D 5 2001 ,Plastic ,Ambient ,Ambient 
5,1.0,"Potatoes, old, raw, flesh only ",1.6,"Morrisons , white potatoes ",Morrisons ,172.6,03.10.2011 ,"Morriso ns, Norwich ",05-Oct,07-Oct,3104 RD1 -POT5B27311 8S 13:5C ,Plastic ,Ambient ,Ambient 
6,1.0,"Potatoes, old, raw, flesh only ",,"Waitrose , Maris Piper potatoes ",Waitrose ,2.5kg ,03.10.2011 ,"Waitrose, Wymondham ",07-Oct,Batch Number: Supplier 236A HC PL5  10:39 r 236A ,Supplier 236A HC PL5  10:39 r 236A ,Plastic ,Ambient ,Ambient 
7,1.0,"Potatoes, old, raw, flesh only ",1.8,British white potatoes ,Aldi ,151.1,03.10.2011 ,"Aldi, Norwich ",Best Before Date: ,Batch Number: 3906 33L11052609  348 ,3906 33L11052609  348 ,Plastic ,Ambient ,Ambient 
8,1.0,"Potatoes, old, raw, flesh only ",1.9,"Tesco , Market Value potatoes ",Tesco Market Value ,216.7,03.10.2011 ,"Tesco, Harford Bridges , Norwich ",,Batch Number: GV1 23:26  L3 ,GV1 23:26  L3 ,Plastic ,Ambient ,Ambient 
