,Composite Sample Number,Composite Sample Name,Sub-sample Number,Sub-sample Name,Brand,Sample Weight,Purchase Date,Place of Purchase,Display Until Date,Best Before Date,Batch Number,Packaging,Sample Condition As Purchased,Post Purchase Storage
112,8.0,"Carrots , old, raw ",8.11,"Makro , carrots ",Makro ,99.1,10.10.2011 ,"Makro, Norwich ",Best Before Date: ,Batch Number: Date Code: 280 Art No:369860 supp no:24477 ,Date Code: 280 Art No:369860 supp no:24477 ,Plastic ,Ambient ,Refrigerated 
113,8.0,"Carrots, old, raw ",8.12,"Tesco , loose carrots ",Pack size: ,113.8,23.01.2012 ,"Tesco, Blue Boar Road , Norwich ",Best Before Date: ,Batch Number: ,Packaging: Plastic ,Plastic ,Ambient ,Refrigerated 
114,8.0,"Carrots, old, raw ",8.13,"Tesco , carrot batons ",Tesco ,Ready prepared,23.01.2012 ,"Tesco, Blue Boar Road, Norwich ",Use By Date: 26 Jan ,,15:06 10 ,Plastic ,,Refrigerated 
115,8.0,"Carrots, old, raw ",8.14,"Asda , loose carrots ",Pack size: ,150.4,23.01.2012 ,"Asda , Norwich ",Best Before Date: ,Batch Number: ,Packaging: Plastic ,Plastic ,Ambient ,Refrigerated 
116,8.0,"Carrots, old, raw ",8.15,,Asda ,72.4,23.01.2012 ,"Asda, Norwich ",Best Before Date: ,Batch Number: 06:50 020 845020 ,06:50 020 845020 ,Plastic ,Ambient ,Refrigerated 
117,8.0,"Carrots, old, r aw ",8.17,"Morrisons , loose carrots ",Pack size: ,83.7,23.01.2012 ,"Morrisons, Norwich ",Best Before Date: ,Batch Number: ,Packaging: Plastic ,Plastic ,Ambient ,Refrigerated 
118,8.0,"Carrots, old, raw ",8.18,"The Co -operative , carrots ",The Co -operative ,110.1,23.01.2012 ,"The Co-operative, Wymondham ",Best Before Date: 26 Jan ,26-Jan,M208A 019 4  12:48  263 ,Plastic ,Ambient ,Refrigerated 
119,8.0,"Carrots, old, raw ",8.19,"Iceland , carrots ",Iceland ,102.1,23.01.2012 ,"Iceland, Norwich ",26-Jan,Batch Number: 469 L6 019 ,469 L6 019 ,Plastic ,Ambient ,Refrigerated 
