,Composite Sample Number,Composite Sample Name,Sub-sample Number,Sub-sample Name,Brand,Sample Weight,Purchase Date,Place of Purchase,Display Until Date,Best Before Date,Batch Number,Packaging,Sample Condition As Purchased,Post Purchase Storage
102,8.0,"Carrots, old, raw ",8.1,"Tesco , loose carrots ",Pack size: ,67.2,10.10.2011 ,"Tesco, Blue Boar , Norwich ",Best Before Date: ,Batch Number: ,Packaging: Plastic ,Plastic ,Ambient ,Refrigerated 
103,8.0,"Carrots, old, raw ",8.2,"Tesco , East Anglian carrots ",Tesco ,86.6,10.10.2011 ,"Tesco, Blue Boar , Norwich ",12-Oct,13-Oct,Supplier Code D1 ABC 08 -50 ,Plastic ,Ambient ,
104,8.0,"Carrots, old, raw ",8.3,"Asda , fresh tastes, bumper carrot batons ",Asda fresh tastes ,Ready prepared,10.10.2011 ,"Asda , Norwich ",13-Oct,,281 12:22 A ,Plastic ,Ambient ,Refrigerated 
105,8.0,"Carrots, old, raw ",8.4,"Asda , British carrots ",Asda ,60.1,10.10.2011 ,"Asda , Norwich ",14-Oct,16-Oct,13:49  281 845019 20 -40mm ,Plastic ,Ambient ,Refrigerated 
106,8.0,"Carrots, old, raw ",8.5,"Sainsbury’s , loose carrots ",Pack size: ,103.3,10.10.2011 ,,Best Before Date: ,Batch Number: ,Packaging: Plastic ,Plastic ,Ambient ,Refrigerated 
107,8.0,"Carrots, old, raw ",8.6,"Morrisons , bunched carrots ",Morrisons ,43.4,10.10.2011 ,"Morrisons , Norwich ",12-Oct,14-Oct,0121 CLASS 1 ,Plastic ,Ambient ,Refrigerated 
108,8.0,"Carrots, old, raw ",8.7,"Waitrose , loose carrots ",Waitrose ,140.0,10.10.2011 ,"Waitrose, Wymondham ",,Batch Number: ,Packaging: Plastic ,Plastic ,Ambient ,Refrigerated 
109,8.0,"Carrots, old, raw ",8.8,"Aldi, British carrots ",Aldi ,81.4,10.10.2011 ,"Aldi, Norwich ",Best Before Date: ,Batch Number: Supplier Code:348  4103 21:09  2A A ,Supplier Code:348  4103 21:09  2A A ,Plastic ,Ambient ,Refrigerated 
110,8.0,"Carrot s, old, raw ",8.9,"Sainsbury’s , basics carrots ",Sainsbury’s basics ,49.8,10.10.2011 ,"Sainsbury’s, Longwater, Norwich ",12-Oct,,K0087B ,Plastic ,Ambient ,Refrigerated 
