,Composite Sample Number,Composite Sample Name,Sub-sample Number,Sub-sample Name,Brand,Sample Weight,Purchase Date,Place of Purchase,Display Until Date,Best Before Date,Batch Number,Packaging,Sample Condition As Purchased,Post Purchase Storage
146,,"Carrots, old, microwaved ",10.4,"Asda , British carrots ",Asda ,223.8,10.10.2011 ,"Asda , Norwich ",14-Oct,16-Oct,13:49  281 845019 20 -40mm ,Plastic ,Ambient ,Refrigerated 
147,10.0,"Carrots, old, microwaved ",10.5,"Sainsbury’s , loose carrots ",Pack size: ,219.5,10.10.2011 ,"Sainsbury’s, Longwater , Norwich ",Best Before Date: ,Batch Number: ,Packaging: Plastic ,Plastic ,Ambient ,Refrigerated 
148,10.0,"Carrots, old, microwaved ",10.6,"Morrisons , bunched carrots ",Morrisons ,214.7,10.10.2011 ,"Morrisons , Norwich ",12-Oct,14-Oct,0121 CLASS 1 ,Plastic ,Ambient ,Refrigerated 
149,10.0,"Carrots, old, microwaved ",10.7,"Waitrose , loose carrots ",Waitrose ,233.8,10.10.2011 ,"Waitrose, Wymondham ",Best Before Date: ,Batch Number: ,Packaging: Plastic ,Plastic ,Ambient ,Refrigerated 
150,10.0,"Carrots, old, microwaved ",10.8,,Aldi ,225.8,10.10.2011 ,"Aldi, Norwich ",Best Before Date: ,Batch Number: Supplier Code:348  4103 21:09  2A A ,Supplier Code:348  4103 21:09  2A A ,Plastic ,Ambient ,Refrigerated 
151,,"Carrots, old, microwaved ",10.9,"Sainsbury’s , basics carrots ",Sainsbury’s basics ,209.5,10.10.2011 ,"Sainsbury’s, Longwater, Norwich ",12-Oct,14-Oct,K0087B ,Plastic ,Ambient ,Refrigerated 
