,Composite Sample Number,Composite Sample Name,Sub-sample Number,Sub-sample Name,Brand,Sample Weight,Purchase Date,Place of Purchase,Display Until Date,Best Before Date,Batch Number,Packaging,Sample Condition As Purchased,Post Purchase Storage
568,35.0,"Cucumber, flesh and skin, raw ",35.1,"Tesco, fresh cucumber portion ",Tesco ,245.6,26.09.2011 ,"Tesco, Blue Boar Road, Norwich ",27-Sep,28-Sep,GN16 ,Plastic ,Ambient ,
569,35.0,"Cucumber, flesh and skin, raw ",35.2,"Tesco, cucumber ",Pack size: ,383.4,26.09.2011 ,"Tesco, Harford B ridges, Norwich ",29/30 Sep ,Batch Number: GN ,GN ,Plastic ,Ambient ,Refrigerated 
570,35.0,"Cucumber, flesh and skin, raw ",35.3,"Asda, Brit ish cucumber portion ",Asda ,260.9,26.09.2011 ,"Asda, Norwich ",28-Sep,,450060,Plastic ,Ambient ,Refrigerated 
571,35.0,"Cucumber, flesh and skin, raw ",35.4,"Asda, British cucumber ",Asda ,398.5,26.09.2011 ,"Asda, Norwich ",Best Before Date: ,Batch Number: 450086 J25 ,450086 J25 ,Plastic ,Ambient ,Refrigerated 
572,35.0,"Cucumber, flesh and skin, raw ",35.6,"Morrisons, cucumber ",Pack size: ,398.3,26.09.2011 ,"Morrisons, Norwich ",Best Before Date: ,Batch Number: ,Packaging: Plastic ,Plastic ,Ambient ,
573,35.0,"Cucumber, flesh and skin, raw ",35.7,"Mark & Spencer, cucumber ",Marks & Spencer ,387.2,26.09.2011 ,"Marks & Spencer, Norwich ",30-Sep,Batch Number: 6539 ,6539,Plastic ,Ambient ,Refrigerated 
574,35.0,"Cucumber, flesh and skin, raw ",35.8,"Aldi, cucum ber ",Aldi ,443.7,26.09.2011 ,"Aldi, Norwich ",Best Before Date: ,Batch Number: Supplier code: 01438 Lot code: 3905 E08683 ,Supplier code: 01438 Lot code: 3905 E08683 ,Plastic ,,Refrigerated 
