Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
12-321,"Milk, Channel Islands, whole, pasteurised","Breakfast milk, average of 6 samples of summer and winter milk",BAB,12-885 12-078 50-194 ,"Reviewed 2013. LGC, Nutrient analysis of ‘other’ milk and cream, 1998. Fatty acids as Fatty Acids Supplement 12-885; Vitamin K1 Bolton-Smith et al. Br J Nutr 83 2000",,86.6,0.56,3.5,4.7,4.3,72,302,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,,3.02,1.89,0.08,0.73,0.03,22.51,1.00,,1.13,2.91,0.13,,0.16,68.10,3.02,2.05,0.09,3.45,0.15,15.9,Unknown,Unknown
12-322,"Milk, Channel islands, whole, summer",3 samples,BAB,12-019 50-195 ,"LGC, Nutrient analysis of ‘other’ milk and cream, 1998. Fatty acids as Fatty Acids Supplement 12-885",,86.7,0.61,3.9,4.7,4.1,73,306,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,67.28,2.99,,,,,24.41,1.08,27.84,1.24,3.34,0.15,4.10,0.18,,,,,4.19,0.19,16.0,Unknown,Unknown
12-323,"Milk, Channel islands, whole, winter",3 samples,BAB,12-019 50-195 ,"LGC, Nutrient analysis of ‘other’ milk and cream, 1998. Fatty acids as Fatty Acids Supplement 12-885",,86.5,0.50,3.2,4.7,4.4,72,299,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,73.20,3.25,,,,,20.79,0.92,23.05,1.02,2.75,0.12,3.19,0.14,,,,,2.70,0.12,15.7,Unknown,Unknown
