Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
17-175,Cola,"10 samples, 6 brands",PCA,50-1080 ,"Reviewed 2013. LFRA, Nutritional analysis of soft drinks, 1993",,89.7,Tr,Tr,0.0,10.9,41,174,Tr,,10.9,3.5,0.0,3.4,4.0,0.0,0.0,0.0,0.0,0.0,,0.00,,,,,,,,0.00,,,,0.00,,,,,,0.00,0.0,Unknown,Unknown
17-505,"Cola, diet",Calculated from Cola,PCA, ,Reviewed 2013. Miscellaneous Foods and USDA 1998 cola with aspartame and caffeine,,99.8,Tr,Tr,0.0,Tr,1,2,0.0,,Tr,Tr,,Tr,Tr,0.0,0.0,0.0,0.0,0.0,,0.00,,,,,,,,0.00,,,,0.00,,,,,,0.00,0.0,Unknown,Unknown
17-672,"Energy drink, carbonated","Including Red Bull, Monster, EQ8, Kx, Relentless and own brands",PCA,,"Industry data, 2013",,88.7,Tr,Tr,0.0,11.1,42,178,Tr,,11.1,N,0.0,N,N,N,0.0,0.0,0.0,0.0,,0.00,,,,,,,,0.00,,,,0.00,,,,,,0.00,0.0,Unknown,Unknown
17-673,"Fruit juice drink, carbonated, no added sugar, ready to drink","Estimated from fruit juice drink, carbonated and from label data",PCA,,"Industry data, 2013",,99.4,Tr,Tr,Tr,0.6,2,10,0.0,,0.6,0.1,0.0,0.2,0.3,0.0,0.0,,Tr,Tr,,Tr,,,,,,,,Tr,,,,Tr,,,,,,0.00,0.0,Unknown,Unknown
17-735,"Fruit juice drink, carbonated, ready to drink","Bottles and cans; orange, lemon, apple and tropical fruit flavours e.g. Citrus Spring, Fanta, Orangina and Tango",PCA,17-177 ,"Industry data, 1999 and 2013",,92.8,Tr,Tr,Tr,7.2,27,116,0.0,,7.2,N,0.0,N,N,N,0.0,0.0,Tr,Tr,,Tr,,,,,,,,Tr,,,,Tr,,,,,,0.00,0.0,Unknown,Unknown
17-179,Lemonade,"10 samples, 8 brands",PCA,50-1081 ,"Reviewed 2013. LFRA, Nutritional analysis of soft drinks, 1993",,93.8,Tr,Tr,0.0,5.8,22,93,0.0,,5.8,1.5,0.0,1.4,2.8,0.1,0.0,0.0,0.0,0.0,,0.00,,,,,,,,0.00,,,,0.00,,,,,,0.00,0.0,Unknown,Unknown
17-761,Lucozade,"Including lemon, orange and tropical flavours",PCA,17-543 ,"MSF supplement, 1994; and industry data, 2013",,81.1,Tr,Tr,0.0,16.0,60,256,Tr,4.9,11.1,N,0.0,N,N,N,0.0,0.0,0.0,0.0,,0.00,,,,,,,,0.00,,,,0.00,,,,,,0.00,0.0,Unknown,Unknown
17-736,Tonic water,Literature sources,PCA,17-184 ,"Cutrufelli and Matthews (1986) Composition of foods: beverages, raw, processed and prepared. Agriculture Handbook No. 8-14, UK Department of Agriculture, Washington DC; and industry data, 2013",,94.1,0.00,0.0,0.0,5.9,22,94,0.0,,5.9,N,N,N,N,N,0.0,0.0,0.0,0.0,,0.00,,,,,,,,0.00,,,,0.00,,,,,,0.00,0.0,Unknown,Unknown
