Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
12-184,"Yogurt, whole milk, plain","22 samples, 2 brands",BNE,12-868 50-260 ,"Reviewed 2013. Milk Products and Eggs Supplement, 1989; fatty acids calculated from whole cows milk Fatty Acids Supplement 12-868",,81.9,0.89,5.7,3.0,7.8,79,333,0.0,,7.8,0.0,3.1,0.0,0.0,0.0,4.7,0.0,0.0,0.0,,1.91,1.90,0.05,0.54,0.02,25.15,0.71,,0.79,2.58,0.07,,0.10,67.32,1.91,1.85,0.05,3.79,0.11,11.0,Unknown,Unknown
