Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
17-793,"Egg nog, homemade",Recipe,QI,17-578 ,Updated 2014,,80.1,0.64,4.0,2.3,9.6,98,410,0.0,,9.6,Tr,,0.0,6.2,0.0,3.4,3.6,0.0,0.0,,1.08,,,,,,,,0.70,,,,0.17,,,,,,0.05,45.7,Unknown,Unknown
17-768,"Liqueurs, cream","17% ABV, 2 samples of Baileys Original Irish Cream",QI,17-242 ,"LGC, Alcoholic beverages, soft drinks and tea and coffee survey, 1983-1984; and industry data, 2013. Fatty acids calculated based on proportions in Fatty Acid Supplement, 1998 (17-449)",,48.7,0.47,3.0,13.0,21.8,305,1272,Tr,,21.8,0.0,0.0,0.0,21.0,0.0,0.8,13.5,0.0,0.0,,8.20,,0.16,,0.06,,2.77,,3.00,,0.21,,0.46,,8.20,,0.04,,0.44,N,Unknown,Unknown
17-244,"Liqueurs, high strength","30-40% ABV. 5 samples including Pernod, Drambuie, Cointreau, Grand Marnier and Southern Comfort",QI,,"Reviewed 2013. LGC, Alcoholic beverages, soft drinks and tea and coffee survey, 1983-1984",,28.0,Tr,Tr,0.0,24.4,314,1313,0.0,,24.4,2.6,0.0,2.3,17.1,2.4,0.0,31.8,0.0,0.0,,0.00,,,,,,,,0.00,,,,0.00,,,,,,0.00,0.0,Unknown,Unknown
17-245,"Liqueurs, low-medium strength","20-28% ABV. 10 samples including cherry brandy, Tia Maria and Creme de Menthe",QI,,"Reviewed 2013. LGC, Alcoholic beverages, soft drinks and tea and coffee survey, 1983-1984",,47.4,Tr,Tr,0.0,32.8,262,1099,0.0,,32.8,6.3,0.0,6.1,20.4,0.0,0.0,19.8,0.0,0.0,,0.00,,,,,,,,0.00,,,,0.00,,,,,,0.00,0.0,Unknown,Unknown
