Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
17-783,"Icing, butter, homemade",Recipe,S,17-556 ,Updated 2014,,8.7,0.04,0.2,29.4,63.4,507,2121,0.7,,62.8,0.1,,0.1,62.3,0.0,0.2,0.6,0.0,0.0,,18.61,,,,,,,,7.47,,,,1.01,,,,,,1.03,76.2,Unknown,Unknown
17-804,"Icing, fondant, homemade",Recipe,S,17-582 ,Updated 2014,,12.6,0.21,1.3,Tr,90.1,343,1463,Tr,,88.9,Tr,,Tr,87.8,Tr,0.0,,Tr,Tr,,Tr,,,,,,,,Tr,,,,Tr,,,,,,Tr,0.0,Unknown,Unknown
17-806,"Lemon curd, homemade",Recipe,S,17-585 ,Updated 2014,,29.1,0.67,4.2,16.0,50.7,350,1473,0.0,,50.7,0.1,,0.2,50.3,0.0,0.1,,Tr,N,,9.10,,,,,,,,4.43,,,,0.91,,,,,,0.46,145.5,Unknown,Unknown
17-852,"Mincemeat, vegetarian, homemade",Recipe,S,17-586 ,Updated 2014,,29.8,0.27,1.7,9.5,43.8,306,1285,1.4,,42.5,12.5,,10.8,15.8,3.0,0.0,4.2,1.4,N,,4.40,,,,,,,,3.05,,,,0.99,,,,,,Tr,0.0,Unknown,Unknown
