Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
18-490,"Duck, crispy, chinese style, meat and skin","10 samples from chinese takeaways, seasoned roasted duck",MCC,,"Reviewed 2013. Aspland and James Ltd, Nutrient analysis of ethnic takeaway foods, 1997",,44.0,4.46,27.9,24.2,0.3,331,1375,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.20,,,,,,,,12.30,,,,3.40,,,,,,0.20,63.0,Unknown,Unknown
18-489,"Duck, meat only, raw","19 samples, meat from dressed carcase",MCC,18-369 40-327 50-445 18-461 ,"Reviewed 2013. LGC, Poultry and game surveys, 1983-1984; and RHM, Fatty acids in foods, 1993. Selenium from 'Analysis of foods for Selenium' 1994.",,74.8,3.15,19.7,6.5,0.0,137,575,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.70,2.00,14.40,0.88,1.40,0.09,50.70,3.11,51.60,3.20,15.60,0.96,15.80,1.00,32.70,2.01,0.00,0.00,1.10,0.10,110.0,Unknown,Unknown
18-495,"Duck, raw, meat only, weighed with fat, skin and bone",Calculated from 18-489,MCC,18-370 ,"Meat, Poultry and Game Supplement, 1995; and LGC, Poultry and game surveys, 1983-1984. Selenium calculated from 'Analysis of foods for Selenium' 1994.",,20.9,0.88,5.5,1.8,0.0,38,160,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.70,0.60,,,,,,,51.60,0.90,,,15.80,0.30,,,,,1.10,Tr,30.0,Unknown,Unknown
18-371,"Duck, raw, meat, fat and skin","10 samples; meat, fat and skin = 0.57 of dressed carcase",MCC,50-446 18-462 ,"As Meat, Poultry and Game Supplement, 1995; and LGC, Poultry and game surveys, 1983-1984. Additional fatty acid data from a different sample is available from 18-462.",,49.7,2.10,13.1,37.3,0.0,388,1603,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,30.30,10.70,,,,,,,53.90,19.00,,,15.90,5.60,,,,,1.00,0.40,72.0,Unknown,Unknown
18-372,"Duck, roasted, meat only",10 samples from dressed carcase,MCC,50-447 18-463 ,"Updated 2013. LGC, Poultry and game surveys, 1983-1984",,62.1,4.05,25.3,10.4,0.0,195,815,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.50,3.30,12.50,1.23,1.10,0.11,51.90,5.10,53.00,5.20,13.30,1.31,13.60,1.30,33.50,3.29,0.00,0.00,1.40,0.10,115.0,Unknown,Unknown
18-373,"Duck, roasted, meat only, weighed with fat, skin and bone",Calculated from 18-372,MCC,,"As Meat, Poultry and Game Supplement; LGC, Poultry and game surveys, 1983-1984; and Fatty Acid Supplement, 1998",,13.0,0.85,5.3,2.2,0.0,41,172,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,33.50,0.70,,,,,,,53.00,1.10,,,13.60,0.30,,,,,1.40,Tr,25.0,Unknown,Unknown
18-374,"Duck, roasted, meat, fat and skin","20 samples; meat, fat and skin = 0.42 of dressed carcase",MCC,50-448 14-464 ,"Updated 2013. LGC, Poultry and game surveys, 1983-1984 (fatty acid data from a different sample with a higher fat content is available in 18-464)",,42.6,3.20,20.0,38.1,0.0,423,1750,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.80,11.40,,,,,,,53.60,19.30,,,14.60,5.30,,,,,1.10,0.40,99.0,Unknown,Unknown
