Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
17-697,"Chicken soup, cream of, canned, condensed, as served",7 cans of the same brand. Diluted with an equal volume of water,WAC,17-252 ,As Miscellaneous Foods and Fatty Acids supplements 17-252,,91.1,0.20,1.3,2.9,3.0,43,177,2.3,,0.7,Tr,0.0,0.1,0.2,0.0,0.4,0.0,Tr,Tr,,0.40,20.40,0.56,8.20,0.23,54.60,1.51,,1.50,26.60,0.73,,0.70,15.40,0.42,0.00,0.00,3.50,0.10,2.0,Unknown,Unknown
17-695,"Soup, chicken, cream of, canned","10 cans, 3 brands",WAC,17-250 ,"MW5, 1991; and industry data, 2013",,87.9,0.27,1.7,3.8,4.5,58,242,3.4,,1.1,Tr,0.0,0.1,0.6,0.0,0.4,0.0,Tr,Tr,,0.60,,,,,,,,2.00,,,,1.00,,,,,,0.10,N,Unknown,Unknown
17-696,"Soup, chicken, cream of, canned, condensed",7 cans of the same brand,WAC,17-251 ,"MW5, 1991; and industry data, 2013",,82.2,0.41,2.6,5.8,6.0,85,355,4.6,,1.4,Tr,0.0,0.2,0.4,0.0,0.8,0.0,Tr,Tr,,0.80,,,,,,,,3.00,,,,1.40,,,,,,N,4.0,Unknown,Unknown
17-652,"Soup, cream of tomato, canned","10 samples, 5 brands",WAC,17-278 ,"DH, Nutrient analysis of a range of processed foods with particular reference to trans fatty acids, 2013",,89.0,0.14,0.9,2.0,7.8,51,215,2.4,,5.5,1.3,Tr,1.5,2.2,Tr,0.5,,0.5,0.6,14.03,0.27,17.90,0.34,8.01,0.15,60.19,1.15,60.51,1.16,25.91,0.50,25.91,0.50,13.76,0.26,0.27,0.01,0.32,0.01,3.0,Unknown,Unknown
17-698,"Soup, lentil, canned","10 cans, 4 brands",WAC,17-263 ,"LFRA, Nutrient analysis of miscellaneous foods, 1992; and industry data, 2013",,88.2,0.50,3.1,0.2,8.5,46,196,7.3,Tr,1.2,0.5,0.0,0.7,Tr,0.0,0.0,0.0,1.2,N,,N,,,,,,,,N,,,,N,,,,,,Tr,0.0,Unknown,Unknown
17-699,"Soup, low calorie, canned","7 cans, 3 brands; tomato, vegetable and minestrone varieties",WAC,17-265 ,"LFRA, Nutrient analysis of miscellaneous foods, 1992; and industry data, 2013",,91.3,0.14,0.9,0.7,6.2,33,140,3.8,,2.4,1.2,0.0,1.2,Tr,0.0,0.0,0.0,N,0.7,,0.20,,,,,,,,N,,,,N,,,,,,Tr,0.0,Unknown,Unknown
17-713,"Soup, mushroom, cream of, canned","10 cans, 3 brands",WAC,17-270 ,"MW4, 1978; and industry data, 2013",,90.4,0.20,1.1,3.0,3.9,46,192,3.1,,0.8,Tr,0.0,0.1,0.3,0.0,0.4,0.0,0.1,N,,0.50,,,,,,,,1.60,,,,0.90,,,,,,0.10,1.0,Unknown,Unknown
17-700,"Soup, oxtail, canned","10 cans, 3 brands",WAC,17-272 ,"MW4, 1978; and industry data, 2013",,88.5,0.38,2.4,1.7,5.1,44,185,4.2,,0.9,0.2,0.0,0.2,0.5,Tr,0.0,0.0,0.1,N,,0.60,,,,,,,,0.60,,,,0.20,,,,,,N,7.0,Unknown,Unknown
17-712,"Soup, vegetable, canned","10 cans, 3 brands",WAC,17-284 ,"LFRA, Nutrient analysis of miscellaneous foods, 1992; and industry data, 2013",,87.8,0.22,1.4,0.6,7.4,39,164,4.8,,2.6,0.7,0.0,0.8,1.1,0.0,0.0,0.0,1.5,N,,N,,,,,,,,N,,,,N,,,,,,N,N,Unknown,Unknown
