Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
18-387,"Rabbit, raw, meat only",10 samples from leg and loin,MEC,50-468 ,"Reviewed 2013. LGC, Poultry and game surveys, 1983-1984",,71.5,3.50,21.9,5.5,0.0,137,576,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.20,2.10,,,,,,,25.00,1.30,,,33.70,1.80,,,,,1.70,0.10,53.0,Unknown,Unknown
18-388,"Rabbit, stewed, meat only","30 samples of a mixture of fresh, wild, farmed and frozen imported",MEC,50-469  ,"Reviewed 2013. LGC, Poultry and game surveys, 1983-1984",,70.7,3.39,21.2,3.2,0.0,114,479,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.50,1.70,,,,,,,22.30,0.70,,,20.40,0.60,,,,,1.80,0.10,49.0,Unknown,Unknown
18-389,"Rabbit, stewed, meat only, weighed with bone",Calculated from 18-388,MEC,50-470 ,"Meat, Poultry and Game Supplement, 1995",,42.4,2.03,12.7,1.9,0.0,68,286,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57.50,1.00,,,,,,,22.30,0.40,,,20.40,0.40,,,,,1.80,Tr,49.0,Unknown,Unknown
