Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
12-950,Egg fu yung,Recipe,CDE,12-931 ,Updated 2014,,63.5,1.72,10.2,19.3,2.5,229,949,0.7,,1.9,0.6,,0.6,0.7,0.0,0.0,0.8,1.2,N,,2.47,,,,,,,,10.78,,,,4.42,,,,,,0.01,201.3,Unknown,Unknown
12-956,"Omelette, curried, homemade",Recipe,CDE,12-930 ,Updated 2014,,47.6,1.34,8.4,36.0,3.5,370,1529,Tr,,1.4,0.5,,0.3,0.4,0.0,0.2,,1.6,N,,20.52,,,,,,,,9.66,,,,1.89,,,,,,1.06,282.7,Unknown,Unknown
