Food_Code,Food_Name,Description,Food_Group,Previous,Main data references,Footnote,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg),Food_Category,Super_Category
17-487,"Dripping, beef","5 samples, different brands",OF,17-006 17-472 50-317  ,"Reviewed 2013. MW1, 1940 with fatty acids from Fatty Acids Supplement 17-472 (1998).Vit E from Milk Marketing Board, Fat, Fatty acids and vit E content of a selection of biscuits, cakes and desserts, 1992. Vit K1 Bolton-Smith et al, Br J Nutr, 83, 2000",,1.0,Tr,Tr,99.0,Tr,891,3663,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.62,2.10,1.98,0.46,0.44,36.13,34.19,,38.04,1.96,1.86,,2.43,53.48,50.62,0.80,0.76,4.67,4.42,94.0,Unknown,Unknown
17-640,"Ghee, butter","10 samples, 7 retail, 3 homemade",OF,17-007 ,"University of Leeds, Nutritional analysis of commonly consumed South Asian foods in the UK, 2007",,0.4,0.02,0.1,97.6,Tr,878,3611,0.0,,Tr,0.0,0.0,0.0,0.0,0.0,Tr,0.0,0.0,0.0,,58.42,,,,,,,,25.70,,,,4.56,,,,,,2.10,246.0,Unknown,Unknown
17-010,Lard,"6 samples, 3 brands",OF,50-318  ,"Reviewed 2013. MW1, 1940; Miscellaneous Foods Supplement, 1994; and Fatty Acids Supplement, 1998",,1.0,Tr,Tr,99.0,0.0,891,3663,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,40.30,9.26,9.16,0.54,0.51,45.42,42.99,,43.40,10.34,9.79,,10.00,42.90,40.60,0.00,0.00,Tr,Tr,93.0,Unknown,Unknown
17-011,"Suet, shredded",Beef. 6 samples of the same brand,OF,50-319 17-473 ,"Reviewed 2013. MW4, 1978. Data from Fatty Acids Supplement 17-473 not integrated as samples and data do not match this code",,1.5,Tr,Tr,86.7,12.1,826,3402,11.9,,0.2,0.1,0.0,0.1,Tr,Tr,0.0,0.0,0.5,N,,49.90,,,,,,,,30.40,,,,2.20,,,,,,4.00,82.0,Unknown,Unknown
17-759,"Suet, vegetable, reduced fat",Manufacturer's data (Atora),OF,17-012 ,"Industry data, 2013",,2.1,0.40,2.5,65.7,31.1,718,2971,29.7,,1.4,0.7,0.0,0.7,Tr,Tr,0.0,0.0,N,1.3,,32.80,,,,,,,,22.80,,,,7.20,,,,,,Tr,0.0,Unknown,Unknown
